slot_id,clinic_id,provider_id,province,city,specialty,role,date,start_time,end_time,duration_minutes,status,priority_eligible
SL00604,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-04-30,09:00,09:30,30,available,"Alta,Media"
SL00605,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-04-30,10:00,10:30,30,occupied,"Alta,Media"
SL00606,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-04-30,11:00,11:30,30,available,"Alta,Media"
SL00607,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-04-30,12:00,12:30,30,available,"Alta,Media"
SL00608,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-04-30,13:00,13:30,30,available,"Alta,Media"
SL00609,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,14:00,14:20,20,available,"Media,Baja"
SL00610,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,14:30,14:50,20,occupied,"Media,Baja"
SL00611,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,15:00,15:20,20,available,"Media,Baja"
SL00612,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,15:30,15:50,20,available,"Media,Baja"
SL00613,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,16:00,16:20,20,available,"Media,Baja"
SL00614,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,16:30,16:50,20,available,"Media,Baja"
SL00615,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,17:00,17:20,20,occupied,"Media,Baja"
SL00616,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-04-30,17:30,17:50,20,available,"Media,Baja"
SL00617,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-05-01,08:00,08:30,30,available,"Alta,Media"
SL00618,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-05-01,09:00,09:30,30,available,"Alta,Media"
SL00619,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-05-01,10:00,10:30,30,occupied,"Alta,Media"
SL00620,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-05-01,11:00,11:30,30,available,"Alta,Media"
SL00621,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-05-01,12:00,12:30,30,available,"Alta,Media"
SL00622,CL1003,PR005,Córdoba,Córdoba,Seguimiento crónico,Medicina Interna,2026-05-01,13:00,13:30,30,available,"Alta,Media"
SL00623,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,14:00,14:20,20,available,"Media,Baja"
SL00624,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,14:30,14:50,20,occupied,"Media,Baja"
SL00625,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,15:00,15:20,20,available,"Media,Baja"
SL00626,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,15:30,15:50,20,available,"Media,Baja"
SL00627,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,16:00,16:20,20,available,"Media,Baja"
SL00628,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,16:30,16:50,20,available,"Media,Baja"
SL00629,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,17:00,17:20,20,occupied,"Media,Baja"
SL00630,CL1003,PR006,Córdoba,Córdoba,Seguimiento crónico,Enfermería,2026-05-01,17:30,17:50,20,available,"Media,Baja"
SL00631,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-13,08:00,08:30,30,available,"Alta,Media"
SL00632,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-13,09:00,09:30,30,occupied,"Alta,Media"
SL00633,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-13,10:00,10:30,30,available,"Alta,Media"
SL00634,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-13,11:00,11:30,30,available,"Alta,Media"
SL00635,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-13,12:00,12:30,30,available,"Alta,Media"
SL00636,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-13,13:00,13:30,30,available,"Alta,Media"
SL00637,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,14:00,14:20,20,occupied,"Media,Baja"
SL00638,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,14:30,14:50,20,available,"Media,Baja"
SL00639,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,15:00,15:20,20,available,"Media,Baja"
SL00640,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,15:30,15:50,20,available,"Media,Baja"
SL00641,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,16:00,16:20,20,available,"Media,Baja"
SL00642,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,16:30,16:50,20,occupied,"Media,Baja"
SL00643,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,17:00,17:20,20,available,"Media,Baja"
SL00644,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-13,17:30,17:50,20,available,"Media,Baja"
SL00645,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-14,08:00,08:30,30,available,"Alta,Media"
SL00646,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-14,09:00,09:30,30,occupied,"Alta,Media"
SL00647,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-14,10:00,10:30,30,available,"Alta,Media"
SL00648,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-14,11:00,11:30,30,available,"Alta,Media"
SL00649,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-14,12:00,12:30,30,available,"Alta,Media"
SL00650,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-14,13:00,13:30,30,available,"Alta,Media"
SL00651,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,14:00,14:20,20,occupied,"Media,Baja"
SL00652,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,14:30,14:50,20,available,"Media,Baja"
SL00653,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,15:00,15:20,20,available,"Media,Baja"
SL00654,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,15:30,15:50,20,available,"Media,Baja"
SL00655,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,16:00,16:20,20,available,"Media,Baja"
SL00656,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,16:30,16:50,20,occupied,"Media,Baja"
SL00657,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,17:00,17:20,20,available,"Media,Baja"
SL00658,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-14,17:30,17:50,20,available,"Media,Baja"
SL00659,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-15,08:00,08:30,30,available,"Alta,Media"
SL00660,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-15,09:00,09:30,30,occupied,"Alta,Media"
SL00661,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-15,10:00,10:30,30,available,"Alta,Media"
SL00662,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-15,11:00,11:30,30,available,"Alta,Media"
SL00663,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-15,12:00,12:30,30,available,"Alta,Media"
SL00664,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-15,13:00,13:30,30,available,"Alta,Media"
SL00665,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,14:00,14:20,20,occupied,"Media,Baja"
SL00666,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,14:30,14:50,20,available,"Media,Baja"
SL00667,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,15:00,15:20,20,available,"Media,Baja"
SL00668,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,15:30,15:50,20,available,"Media,Baja"
SL00669,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,16:00,16:20,20,available,"Media,Baja"
SL00670,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,16:30,16:50,20,occupied,"Media,Baja"
SL00671,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,17:00,17:20,20,available,"Media,Baja"
SL00672,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-15,17:30,17:50,20,available,"Media,Baja"
SL00673,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-16,08:00,08:30,30,available,"Alta,Media"
SL00674,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-16,09:00,09:30,30,occupied,"Alta,Media"
SL00675,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-16,10:00,10:30,30,available,"Alta,Media"
SL00676,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-16,11:00,11:30,30,available,"Alta,Media"
SL00677,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-16,12:00,12:30,30,available,"Alta,Media"
SL00678,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-16,13:00,13:30,30,available,"Alta,Media"
SL00679,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,14:00,14:20,20,occupied,"Media,Baja"
SL00680,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,14:30,14:50,20,available,"Media,Baja"
SL00681,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,15:00,15:20,20,available,"Media,Baja"
SL00682,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,15:30,15:50,20,available,"Media,Baja"
SL00683,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,16:00,16:20,20,available,"Media,Baja"
SL00684,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,16:30,16:50,20,occupied,"Media,Baja"
SL00685,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,17:00,17:20,20,available,"Media,Baja"
SL00686,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-16,17:30,17:50,20,available,"Media,Baja"
SL00687,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-17,08:00,08:30,30,available,"Alta,Media"
SL00688,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-17,09:00,09:30,30,occupied,"Alta,Media"
SL00689,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-17,10:00,10:30,30,available,"Alta,Media"
SL00690,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-17,11:00,11:30,30,available,"Alta,Media"
SL00691,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-17,12:00,12:30,30,available,"Alta,Media"
SL00692,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-17,13:00,13:30,30,available,"Alta,Media"
SL00693,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,14:00,14:20,20,occupied,"Media,Baja"
SL00694,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,14:30,14:50,20,available,"Media,Baja"
SL00695,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,15:00,15:20,20,available,"Media,Baja"
SL00696,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,15:30,15:50,20,available,"Media,Baja"
SL00697,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,16:00,16:20,20,available,"Media,Baja"
SL00698,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,16:30,16:50,20,occupied,"Media,Baja"
SL00699,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,17:00,17:20,20,available,"Media,Baja"
SL00700,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-17,17:30,17:50,20,available,"Media,Baja"
SL00701,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-20,08:00,08:30,30,available,"Alta,Media"
SL00702,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-20,09:00,09:30,30,available,"Alta,Media"
SL00703,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-20,10:00,10:30,30,available,"Alta,Media"
SL00704,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-20,11:00,11:30,30,available,"Alta,Media"
SL00705,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-20,12:00,12:30,30,occupied,"Alta,Media"
SL00706,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-20,13:00,13:30,30,available,"Alta,Media"
SL00707,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,14:00,14:20,20,available,"Media,Baja"
SL00708,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,14:30,14:50,20,available,"Media,Baja"
SL00709,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,15:00,15:20,20,available,"Media,Baja"
SL00710,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,15:30,15:50,20,occupied,"Media,Baja"
SL00711,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,16:00,16:20,20,available,"Media,Baja"
SL00712,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,16:30,16:50,20,available,"Media,Baja"
SL00713,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,17:00,17:20,20,available,"Media,Baja"
SL00714,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-20,17:30,17:50,20,available,"Media,Baja"
SL00715,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-21,08:00,08:30,30,available,"Alta,Media"
SL00716,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-21,09:00,09:30,30,available,"Alta,Media"
SL00717,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-21,10:00,10:30,30,available,"Alta,Media"
SL00718,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-21,11:00,11:30,30,available,"Alta,Media"
SL00719,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-21,12:00,12:30,30,occupied,"Alta,Media"
SL00720,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-21,13:00,13:30,30,available,"Alta,Media"
SL00721,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,14:00,14:20,20,available,"Media,Baja"
SL00722,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,14:30,14:50,20,available,"Media,Baja"
SL00723,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,15:00,15:20,20,available,"Media,Baja"
SL00724,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,15:30,15:50,20,occupied,"Media,Baja"
SL00725,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,16:00,16:20,20,available,"Media,Baja"
SL00726,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,16:30,16:50,20,available,"Media,Baja"
SL00727,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,17:00,17:20,20,available,"Media,Baja"
SL00728,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-21,17:30,17:50,20,available,"Media,Baja"
SL00729,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-22,08:00,08:30,30,available,"Alta,Media"
SL00730,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-22,09:00,09:30,30,available,"Alta,Media"
SL00731,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-22,10:00,10:30,30,available,"Alta,Media"
SL00732,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-22,11:00,11:30,30,available,"Alta,Media"
SL00733,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-22,12:00,12:30,30,occupied,"Alta,Media"
SL00734,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-22,13:00,13:30,30,available,"Alta,Media"
SL00735,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,14:00,14:20,20,available,"Media,Baja"
SL00736,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,14:30,14:50,20,available,"Media,Baja"
SL00737,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,15:00,15:20,20,available,"Media,Baja"
SL00738,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,15:30,15:50,20,occupied,"Media,Baja"
SL00739,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,16:00,16:20,20,available,"Media,Baja"
SL00740,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,16:30,16:50,20,available,"Media,Baja"
SL00741,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,17:00,17:20,20,available,"Media,Baja"
SL00742,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-22,17:30,17:50,20,available,"Media,Baja"
SL00743,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-23,08:00,08:30,30,available,"Alta,Media"
SL00744,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-23,09:00,09:30,30,available,"Alta,Media"
SL00745,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-23,10:00,10:30,30,available,"Alta,Media"
SL00746,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-23,11:00,11:30,30,available,"Alta,Media"
SL00747,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-23,12:00,12:30,30,occupied,"Alta,Media"
SL00748,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-23,13:00,13:30,30,available,"Alta,Media"
SL00749,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,14:00,14:20,20,available,"Media,Baja"
SL00750,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,14:30,14:50,20,available,"Media,Baja"
SL00751,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,15:00,15:20,20,available,"Media,Baja"
SL00752,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,15:30,15:50,20,occupied,"Media,Baja"
SL00753,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,16:00,16:20,20,available,"Media,Baja"
SL00754,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,16:30,16:50,20,available,"Media,Baja"
SL00755,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,17:00,17:20,20,available,"Media,Baja"
SL00756,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-23,17:30,17:50,20,available,"Media,Baja"
SL00757,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-24,08:00,08:30,30,available,"Alta,Media"
SL00758,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-24,09:00,09:30,30,available,"Alta,Media"
SL00759,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-24,10:00,10:30,30,available,"Alta,Media"
SL00760,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-24,11:00,11:30,30,available,"Alta,Media"
SL00761,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-24,12:00,12:30,30,occupied,"Alta,Media"
SL00762,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-24,13:00,13:30,30,available,"Alta,Media"
SL00763,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,14:00,14:20,20,available,"Media,Baja"
SL00764,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,14:30,14:50,20,available,"Media,Baja"
SL00765,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,15:00,15:20,20,available,"Media,Baja"
SL00766,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,15:30,15:50,20,occupied,"Media,Baja"
SL00767,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,16:00,16:20,20,available,"Media,Baja"
SL00768,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,16:30,16:50,20,available,"Media,Baja"
SL00769,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,17:00,17:20,20,available,"Media,Baja"
SL00770,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-24,17:30,17:50,20,available,"Media,Baja"
SL00771,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-27,08:00,08:30,30,available,"Alta,Media"
SL00772,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-27,09:00,09:30,30,available,"Alta,Media"
SL00773,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-27,10:00,10:30,30,occupied,"Alta,Media"
SL00774,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-27,11:00,11:30,30,available,"Alta,Media"
SL00775,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-27,12:00,12:30,30,available,"Alta,Media"
SL00776,CL1004,PR007,Granada,Granada,Seguimiento crónico,Medicina Interna,2026-04-27,13:00,13:30,30,available,"Alta,Media"
SL00777,CL1004,PR008,Granada,Granada,Seguimiento crónico,Enfermería,2026-04-27,14:00,14:20,20,available,"Media,Baja"
